#{"t_start": 1765378660.2359, "env_id": "intersection-v0"}
r,l,t
9.380027,23,352.979324
13.517581,21,353.730196
16.571636,24,354.488167
1.604817,11,354.833535
2.40811,13,355.163298
16.077312,20,355.790419
5.420063,11,356.381216
18.0,18,356.769117
7.158679,13,357.200921
7.0,13,357.546934
7.158679,13,357.83911
1.056319,13,358.329487
18.014153,20,358.871286
0.950399,15,359.237602
18.016255,20,359.665985
8.999146,22,360.368252
5.0,11,360.746516
3.369862,12,360.927676
4.700138,10,361.28104
15.339317,23,362.119598
2.531793,12,362.376777
13.98614,22,363.195779
13.577942,22,363.970805
12.85912,20,364.53725
5.966627,18,365.097134
15.615459,21,378.228282
7.590256,26,379.133008
3.605093,13,379.61638
12.441468,24,380.433583
18.088517,20,380.839016
14.803362,21,381.57925
5.0,11,381.820656
9.309723,26,382.809833
17.04582,21,383.340395
18.0,18,383.892451
15.087632,19,384.425402
-5.0,1,384.46543
-2.320868,14,384.777496
9.609659,26,385.626261
15.696699,21,386.387434
-3.668747,15,386.894148
16.112101,20,387.369126
6.0,12,387.833178
9.058606,22,388.5333
5.0,10,388.856802
12.028471,24,389.569215
4.0,10,389.864283
14.692044,22,390.850605
0.813124,11,391.15417
12.403556,21,391.729009
11.232808,26,392.943828
12.017603,26,393.727882
12.268393,24,394.381306
12.589889,21,394.939323
6.096713,14,395.37681
17.582147,21,396.144094
1.992377,12,396.3938
4.0,11,396.730296
18.014153,20,397.175658
18.0,18,397.942087
18.184641,20,398.603089
5.184735,13,399.131929
14.098769,21,399.966569
17.075522,22,400.752081
2.749405,12,401.169986
12.714022,23,401.776746
3.0,9,402.045778
3.506197,11,402.282523
-1.045509,17,402.91613
3.700314,9,403.234921
2.238323,17,403.714764
4.186087,12,404.018044
0.862812,13,404.48245
16.050906,22,405.281675
4.051093,12,405.729399
19.0,19,406.132788
6.0,11,406.563378
4.030918,15,406.970263
14.705916,20,407.487958
2.0,8,407.74384
4.0,10,408.067998
6.050147,14,408.3963
5.70006,11,408.773771
14.746534,22,409.28358
11.553927,24,409.766523
12.810337,22,410.303135
12.967078,24,411.103384
19.0,19,411.869642
5.158733,11,412.172405
1.720661,13,412.574785
