#{"t_start": 1765294067.0021012, "env_id": "merge-v0"}
r,l,t
12.105839,17,1291.915637
14.16961,17,1292.427379
13.299815,16,1292.904592
14.245123,17,1293.417226
14.91179,17,1293.848552
14.66179,17,1294.424297
12.661394,17,1294.908656
12.328061,17,1295.384257
15.16179,17,1295.856129
14.884012,17,1296.400715
12.358615,17,1296.891451
14.114054,17,1297.366258
12.578061,17,1297.831007
14.967346,17,1298.331782
14.939568,17,1298.850051
15.16179,17,1299.361199
12.938274,16,1299.76965
14.383735,16,1300.293242
14.856234,17,1300.785814
12.661394,17,1301.171019
12.355561,17,1301.652367
14.800679,17,1302.129367
13.940554,17,1302.643485
15.16179,17,1303.19128
14.245123,16,1303.714867
15.022901,17,1304.267519
12.633616,17,1304.757523
13.577496,17,1305.34448
14.939568,17,1305.856699
14.772901,17,1306.376132
14.217346,17,1306.889548
13.660168,16,1307.297123
14.939568,17,1307.738042
11.994727,17,1308.233967
15.217346,17,1308.727558
15.189568,17,1309.272768
15.106234,17,1309.803383
12.244762,16,1310.283501
12.383616,17,1310.801509
13.746109,17,1311.298328
12.355839,17,1311.778211
13.745123,16,1312.178553
15.134012,17,1312.702743
15.16179,17,1313.134043
15.189568,17,1313.62386
12.605839,17,1314.134621
15.189568,17,1314.609349
15.217068,17,1315.078243
15.16179,17,1315.560898
13.308499,16,1315.984345
12.474117,17,1316.518868
12.578061,17,1317.068158
12.411394,17,1317.525089
15.16179,17,1318.025023
15.106234,17,1318.609366
14.91179,17,1319.116976
15.189568,17,1319.604439
13.467068,15,1320.032666
14.856234,17,1320.569762
15.022901,17,1321.121994
15.078457,17,1321.603849
14.939568,17,1322.069122
12.578061,17,1322.562691
12.439172,17,1323.098531
12.689172,17,1323.513224
15.078457,17,1324.05067
14.495112,16,1324.467427
14.35591,16,1324.929976
14.298779,16,1325.351327
13.466385,17,1325.843112
12.661394,17,1326.385331
12.33611,16,1326.832911
15.106234,17,1327.362356
15.134012,17,1327.857845
13.864054,17,1328.26796
13.855598,17,1328.810555
13.634012,16,1329.274754
14.745123,17,1329.777265
13.995482,17,1330.315494
13.884998,17,1330.780838
13.717346,16,1331.203953
14.197388,17,1331.656778
13.801665,17,1332.152343
12.180037,16,1332.636617
15.152296,17,1333.116501
13.633051,17,1333.639259
12.689172,17,1334.18993
13.467346,16,1334.67397
12.050283,17,1335.13815
15.180074,17,1335.566591
15.16179,17,1336.048653
12.633616,17,1336.555365
13.634998,17,1337.053898
14.772901,17,1337.533602
14.91179,17,1338.055971
12.689172,17,1338.53131
13.197388,16,1339.0094
12.633616,17,1339.481751
8.835752,11,1339.766872
13.801665,17,1340.162689
11.83042,14,1340.58341
12.383616,17,1341.078693
12.633616,17,1341.519888
12.272505,17,1341.983166
14.884012,17,1342.472636
12.605839,17,1342.883838
12.078061,17,1343.357145
14.550679,17,1343.832517
12.328061,17,1344.31067
15.16179,17,1344.750506
14.91179,17,1345.243927
14.66179,17,1345.722749
13.496109,17,1346.196467
12.328061,17,1346.700433
13.773887,17,1351.620064
14.939568,17,1352.060497
14.356234,16,1352.588999
14.114054,17,1353.129953
15.180074,17,1353.625512
14.197388,17,1354.082814
14.856234,17,1354.610076
14.106234,16,1355.024477
14.939568,17,1355.51491
12.605839,17,1355.982944
13.746109,17,1356.556142
13.745123,16,1356.97753
15.106234,17,1357.450037
14.856234,17,1357.952981
15.16179,17,1358.441135
14.91179,17,1358.886794
15.106234,17,1359.352582
12.300283,17,1359.817757
14.884012,17,1360.381092
15.16179,17,1360.898566
10.735183,14,1361.280882
12.247504,17,1361.791017
14.411782,16,1362.239363
15.215723,17,1362.749337
12.633616,17,1363.149983
15.16179,17,1363.662732
15.234007,17,1364.188894
15.271001,17,1364.605613
12.383616,17,1365.053523
15.189568,17,1365.577632
14.411743,16,1366.045175
14.800679,17,1366.524646
15.187668,17,1367.011924
14.884012,17,1367.493288
15.16179,17,1368.053958
12.383616,17,1368.477429
12.485234,17,1368.88005
8.903815,10,1369.169012
13.995123,16,1369.632098
12.189172,17,1370.124873
12.605839,17,1370.703737
12.272505,17,1371.227607
14.939568,17,1371.677073
13.846104,17,1372.210837
15.16179,17,1372.727572
15.124518,17,1373.221773
12.689172,17,1373.757013
14.550679,17,1374.158875
14.16961,17,1374.618214
14.16961,17,1375.104129
14.356179,16,1375.630422
15.050679,17,1376.126363
14.939568,17,1376.615508
15.189568,17,1377.135444
12.30306,17,1377.603232
15.180074,17,1378.345548
12.46695,17,1379.25166
12.578061,17,1380.098665
15.078457,17,1380.936496
15.16179,17,1381.771881
12.550283,17,1382.484211
13.975165,17,1383.31065
14.91179,17,1384.138997
9.455858,12,1384.724298
12.761389,17,1385.649899
15.16179,17,1386.485703
14.550679,17,1387.328234
15.16179,17,1388.147052
13.801665,17,1389.105227
12.689172,17,1390.019479
12.300283,17,1390.891981
14.745123,17,1391.693366
12.715829,15,1392.213834
15.078457,17,1392.668243
15.180074,17,1393.188357
11.83042,14,1393.567194
13.604996,17,1394.070998
14.411465,16,1394.593598
14.967346,17,1395.158727
12.71695,17,1395.697873
14.967346,17,1396.261172
15.096741,17,1396.784628
14.884012,17,1397.294681
12.578061,17,1397.79547
12.633616,17,1398.297126
15.16179,17,1398.846544
13.648394,15,1399.222991
12.300283,17,1399.7345
13.634012,16,1400.191145
11.858042,16,1400.675539
12.133616,17,1401.222267
15.050679,17,1401.745884
15.189568,17,1402.258392
12.85722,16,1402.707183
12.047572,15,1403.110089
12.689172,17,1403.661121
15.189291,17,1404.109368
15.078457,17,1404.625385
14.717346,17,1405.17199
15.189568,17,1405.630304
15.189568,17,1406.206888
15.106234,17,1406.692161
14.335624,16,1407.191794
14.197388,17,1407.684251
15.189568,17,1408.180269
12.439172,17,1408.668551
12.689172,17,1409.186229
13.912776,17,1409.674556
15.189568,17,1410.129345
9.897961,13,1410.527493
14.91179,17,1411.041776
13.801665,17,1411.557016
15.16179,17,1412.021686
14.050679,16,1412.442188
15.106234,17,1412.983563
12.578061,17,1413.473074
14.884012,17,1413.944633
15.134012,17,1414.462777
15.16179,17,1414.949872
12.272505,17,1415.450627
13.689568,16,1415.839576
14.550679,17,1416.390553
14.495123,17,1416.834948
15.16179,17,1421.926321
12.327784,17,1422.439216
14.689568,17,1422.905882
13.85722,17,1423.401009
15.106234,17,1423.852443
12.272505,17,1424.307822
7.579203,10,1424.615185
15.189291,17,1425.153888
11.717704,14,1425.541051
15.160168,17,1426.030467
15.16179,17,1426.539899
15.050679,17,1427.059245
12.412148,15,1427.529616
13.912776,17,1428.002981
15.215446,17,1428.53875
15.050679,17,1429.031261
15.16179,17,1429.568772
13.773887,17,1430.115747
15.106234,17,1430.646233
12.689172,17,1431.20544
12.689172,17,1431.651472
14.717346,17,1432.186705
14.91179,17,1432.715829
15.134012,17,1433.203444
15.189568,17,1433.681425
15.022901,17,1434.151325
14.141832,17,1434.570349
15.134012,17,1435.06939
13.634012,16,1435.524615
12.300283,17,1436.0186
14.828457,17,1436.449661
15.050679,17,1436.874501
15.078457,17,1437.376452
12.661394,17,1437.80584
12.191949,17,1438.320778
15.106234,17,1438.801386
15.189568,17,1439.283797
15.187945,17,1439.809252
15.189568,17,1440.289062
15.022901,17,1440.779901
15.16179,17,1441.247304
12.689172,17,1441.598659
14.856234,17,1442.135076
14.745123,17,1442.683041
12.272505,17,1443.217259
13.912776,17,1443.737103
15.189568,17,1444.198868
15.189568,17,1444.673711
15.16179,17,1445.153996
14.939568,17,1445.608944
15.106234,17,1446.121126
15.234007,17,1446.615314
15.022901,17,1447.111828
15.189568,17,1447.583153
15.106234,17,1448.070102
15.078457,17,1448.596377
15.215723,17,1449.054514
14.550679,17,1449.511278
15.134012,17,1450.062643
14.772901,17,1450.610273
15.16179,17,1451.113341
12.355839,17,1451.601632
15.134012,17,1452.15918
12.716672,17,1452.620435
14.884012,17,1453.15821
12.578061,17,1453.690827
14.300623,16,1454.125187
15.134012,17,1454.65067
15.050679,17,1455.1688
15.16179,17,1455.60465
13.85722,17,1456.052754
15.050679,17,1456.582005
15.16179,17,1457.090839
14.995123,17,1457.570264
12.330838,17,1458.104469
13.929438,17,1458.675967
15.134012,17,1459.18768
14.995123,17,1459.698227
15.134012,17,1460.137547
14.828457,17,1460.611298
15.16179,17,1461.072791
12.328061,17,1461.607821
8.410786,10,1461.896972
12.689172,17,1462.298761
13.85722,17,1462.769011
12.661394,17,1463.27437
15.106234,17,1463.780511
12.383616,17,1464.236325
15.16179,17,1464.667014
12.135875,16,1465.164371
15.16179,17,1465.681704
15.050679,17,1466.218911
13.792171,17,1466.771154
13.85722,17,1467.213335
14.939568,17,1467.654924
12.383616,17,1468.10264
14.939568,17,1468.598553
15.189568,17,1469.061074
13.439568,16,1469.465843
15.078457,17,1469.937854
14.967346,17,1470.425949
13.912776,17,1470.975926
14.91179,17,1471.51002
14.197388,17,1472.008005
15.16179,17,1472.509619
15.16179,17,1473.051861
15.189568,17,1473.516624
15.134012,17,1474.002686
15.022901,17,1474.456955
13.801665,17,1474.964158
14.225165,17,1475.390988
12.383616,17,1475.878725
12.689172,17,1476.448181
15.189568,17,1477.000852
14.384012,16,1477.477406
14.225165,17,1477.987123
15.050679,17,1478.506679
14.245123,16,1478.878127
13.522901,16,1479.43947
15.189568,17,1479.926157
12.272505,17,1480.318755
14.91179,17,1480.768374
12.280032,16,1485.644692
13.800679,16,1486.059852
13.773887,17,1486.533599
14.141832,17,1487.031643
12.633616,17,1487.490648
15.16179,17,1487.998141
13.829443,17,1488.451152
12.439172,17,1488.871205
15.16179,17,1489.368254
12.330838,17,1489.804138
15.106234,17,1490.312829
15.13239,17,1490.813461
13.690554,17,1491.329456
12.689172,17,1491.878641
12.661394,17,1492.43571
15.23563,17,1492.86808
12.633616,17,1493.372125
15.106234,17,1493.808494
14.800679,17,1494.287589
12.383616,17,1494.82551
13.773887,17,1495.356359
14.252943,17,1495.854997
14.967346,17,1496.307848
14.308499,17,1496.837208
14.114054,17,1497.275479
15.105957,17,1497.738162
14.856234,17,1498.25708
15.189568,17,1498.747154
15.106234,17,1499.225341
12.439172,17,1499.660243
15.134012,17,1500.162299
12.272505,17,1500.627691
13.85722,17,1501.174976
15.189568,17,1501.678513
15.16179,17,1502.156603
14.252666,17,1502.630631
15.189568,17,1503.120227
10.76296,14,1503.569157
15.16179,17,1504.050819
11.524245,15,1504.466226
14.382065,16,1504.928888
12.550283,17,1505.418342
15.106234,17,1505.869147
15.134012,17,1506.331572
15.234007,17,1506.795291
12.605839,17,1507.367052
15.16179,17,1507.877819
14.66179,17,1508.210353
15.134012,17,1508.432284
14.884012,17,1508.664834
14.884012,17,1508.883385
15.022901,17,1509.09975
12.633616,17,1509.262733
15.078457,17,1509.522702
15.261785,17,1509.754824
12.133339,17,1509.973045
15.022901,17,1510.203764
12.633616,17,1510.432738
15.16179,17,1510.642755
14.522901,17,1510.895627
12.605839,17,1511.07842
14.939568,17,1511.291494
14.243449,17,1511.536404
12.689172,17,1511.756925
15.16179,17,1511.959111
15.106234,17,1512.167605
14.828179,17,1512.423012
12.439172,17,1512.65581
15.134012,17,1512.932958
15.134012,17,1513.184701
15.106234,17,1513.433229
14.745123,17,1513.676442
13.245482,16,1513.87595
12.411394,17,1514.086673
12.661394,17,1514.360447
12.661394,17,1514.557917
15.041185,17,1514.78497
12.272505,17,1515.00263
12.689172,17,1515.246881
15.16179,17,1515.460106
15.078457,17,1515.683532
14.800679,17,1515.896825
15.16179,17,1516.110083
14.336277,17,1516.325144
15.050679,17,1516.549729
15.134012,17,1516.787572
13.85722,17,1517.00881
13.801665,17,1517.248976
14.884012,17,1517.451097
15.261785,17,1517.663484
11.941106,16,1517.870631
14.967346,17,1518.115568
12.355865,16,1518.352375
15.134012,17,1518.573944
15.189568,17,1518.789572
15.16179,17,1519.02949
15.16179,17,1519.248417
13.690554,17,1519.473095
15.16179,17,1519.704148
14.856234,17,1519.912552
15.078457,17,1520.160043
15.106234,17,1520.386656
15.050679,17,1520.605404
15.217345,17,1520.857463
15.16179,17,1521.105082
14.326557,16,1521.393042
13.85722,17,1521.620264
8.375365,10,1521.739647
12.633616,17,1521.992106
15.078457,17,1522.222016
14.856234,17,1522.437543
13.246109,16,1522.64766
15.050679,17,1522.884787
14.328457,16,1523.112675
12.633616,17,1523.348751
15.078457,17,1523.587722
15.234007,17,1523.830491
12.355839,17,1524.028531
15.078457,17,1524.258873
15.217068,17,1524.502585
15.078457,17,1524.718567
13.773887,17,1527.565761
14.197388,17,1527.737693
14.16961,17,1527.937751
12.689172,17,1528.174266
12.661394,17,1528.388471
15.106234,17,1528.615994
12.715327,17,1528.849538
12.164171,17,1529.076522
12.605839,17,1529.261104
15.022901,17,1529.467986
15.106234,17,1529.708318
15.16179,17,1529.933396
12.633616,17,1530.17451
15.106234,17,1530.410059
15.16179,17,1530.610034
15.134012,17,1530.857197
15.078457,17,1531.119701
15.134012,17,1531.327871
13.549441,17,1531.567818
14.856234,17,1531.816846
15.16179,17,1532.073829
12.439172,17,1532.322868
13.891832,17,1532.530843
14.800679,17,1532.739655
12.689172,17,1532.970188
15.189568,17,1533.185784
13.911503,16,1533.422029
14.689568,17,1533.670887
11.635875,16,1533.882763
14.225165,17,1534.089448
14.995123,17,1534.345709
13.718331,17,1534.587583
14.447388,17,1534.835304
15.18956,17,1535.095082
15.189568,17,1535.333667
14.495123,17,1535.56547
14.828457,17,1535.786798
15.050679,17,1536.008113
15.207852,17,1536.249062
13.940554,17,1536.485175
14.16961,17,1536.706668
12.661394,17,1536.947781
13.773887,17,1537.173018
13.60722,17,1537.390342
14.91179,17,1537.614728
14.439568,17,1537.846054
14.967346,17,1538.077667
15.16179,17,1538.317027
14.634012,17,1538.544304
14.197388,17,1538.76692
14.141832,17,1539.022707
12.605839,17,1539.273033
15.050679,17,1539.483015
15.106234,17,1539.69565
12.633616,17,1539.93775
12.550283,17,1540.170759
14.363402,16,1540.38313
14.939568,17,1540.565559
12.411394,17,1540.789425
14.967346,17,1541.017753
9.912148,12,1541.143238
13.829443,17,1541.379955
13.746109,17,1541.595376
14.91179,17,1541.816181
14.939568,17,1542.05352
12.689172,17,1542.343094
14.856234,17,1542.561262
15.189568,17,1542.765312
13.801665,17,1542.978723
15.189568,17,1543.202546
12.605839,17,1543.482589
15.16179,17,1543.7104
15.16179,17,1543.938457
15.189568,17,1544.197486
15.217346,17,1544.441628
13.746109,17,1544.674024
13.633051,17,1544.911963
15.050679,17,1545.135283
14.91179,17,1545.356803
15.124518,17,1545.571396
12.689172,17,1545.792338
15.16179,17,1546.0598
15.106234,17,1546.279784
12.550283,17,1546.478906
14.225165,17,1546.664564
15.106234,17,1546.877017
15.16179,17,1547.113136
13.819949,17,1547.303413
14.16961,17,1547.559676
14.225165,17,1547.776904
12.522505,17,1548.01617
13.690554,17,1548.251461
14.467346,17,1548.479103
15.189568,17,1548.726613
15.16179,17,1548.963686
15.078457,17,1549.18324
15.078457,17,1549.403349
15.243224,17,1549.638847
14.197388,17,1549.867465
9.996377,12,1550.030931
13.829443,17,1550.20955
14.16961,17,1550.456528
14.300679,17,1550.654712
15.207852,17,1550.88977
12.633616,17,1551.131532
15.261785,17,1551.342885
13.801665,17,1551.595596
15.078457,17,1551.843589
15.106234,17,1552.05186
13.82782,17,1552.294751
12.633616,17,1552.552132
15.189568,17,1552.78136
13.551665,17,1553.052083
14.772901,17,1553.323856
14.828457,17,1553.556823
10.82971,13,1553.702201
15.180074,17,1553.921776
13.606234,16,1554.148035
15.078457,17,1554.369868
11.830319,16,1554.588938
12.633616,17,1554.8228
14.745123,17,1555.062547
15.050679,17,1555.305658
14.745123,17,1555.539632
15.106234,17,1555.789493
13.884998,17,1556.026855
15.134012,17,1556.261506
14.717346,17,1558.959715
15.16179,17,1559.199093
14.383733,16,1559.406032
14.439567,16,1559.629234
15.189568,17,1559.889711
14.967346,17,1560.120173
14.345117,16,1560.331978
14.252943,17,1560.552241
14.021227,17,1560.757996
15.050679,17,1560.975345
14.197388,17,1561.19532
14.030721,17,1561.398207
12.439172,17,1561.593926
14.106179,16,1561.827369
15.106234,17,1562.062459
6.142335,8,1562.175956
13.808499,17,1562.404462
15.160168,17,1562.623725
15.16179,17,1562.888859
13.829443,17,1563.117931
15.189568,17,1563.388753
14.772901,17,1563.608372
14.66179,17,1563.85563
14.141832,17,1564.071635
15.189568,17,1564.315543
12.550283,17,1564.554749
15.050679,17,1564.771196
15.207852,17,1565.004284
9.034622,12,1565.154972
14.41179,16,1565.414808
13.947388,17,1565.599161
14.522901,17,1565.838353
11.413653,16,1566.041718
13.440554,17,1566.272923
15.13239,17,1566.518936
15.106234,17,1566.73918
14.197388,17,1566.908103
12.133616,17,1567.128585
12.633616,17,1567.406368
15.134012,17,1567.608273
14.522901,17,1567.810393
15.189291,17,1568.018869
14.16961,17,1568.239313
15.134012,17,1568.476292
14.197388,17,1568.699991
12.605839,17,1568.927708
14.995123,17,1569.136806
15.16179,17,1569.366817
15.106234,17,1569.594594
14.43956,16,1569.835826
13.836277,17,1570.025877
14.197388,17,1570.241234
15.189568,17,1570.517603
14.995123,17,1570.751665
14.114054,17,1570.971642
12.605839,17,1571.210308
14.225118,17,1571.435548
15.189568,17,1571.655286
12.21695,17,1571.887865
12.689172,17,1572.118678
15.189568,17,1572.354899
15.2435,17,1572.588633
14.252943,17,1572.807265
15.16179,17,1573.012889
12.633051,16,1573.197618
13.884998,17,1573.436798
14.800679,17,1573.681806
15.16179,17,1573.918864
15.298779,17,1574.137479
13.912776,17,1574.357439
15.106234,17,1574.576978
15.106234,17,1574.817452
14.828457,17,1575.047893
15.189568,17,1575.272444
14.884012,17,1575.51706
14.16961,17,1575.726155
15.022901,17,1575.936531
15.189568,17,1576.134321
14.522901,17,1576.33204
13.43627,16,1576.572993
13.829443,17,1576.810791
13.356234,16,1576.972988
14.439568,17,1577.183242
15.106234,17,1577.418249
14.634012,17,1577.658271
12.244727,17,1577.911652
14.995123,17,1578.160301
11.302541,16,1578.337651
13.576499,15,1578.512813
15.16179,17,1578.716466
14.995123,17,1578.948943
13.634998,17,1579.167572
15.124518,17,1579.379881
14.050679,16,1579.569721
15.078457,17,1579.814862
15.189568,17,1580.078743
15.16179,17,1580.307274
15.134012,17,1580.551621
14.141832,17,1580.781195
14.939568,17,1581.012313
15.105957,17,1581.217912
14.328401,16,1581.486562
14.058499,17,1581.693783
14.197388,17,1581.917267
15.078457,17,1582.160948
14.91179,17,1582.377717
13.475109,16,1582.595597
14.995123,17,1582.815653
12.105839,17,1583.051991
15.298779,17,1583.256242
15.106234,17,1583.488231
14.6128,16,1583.715299
14.16961,17,1583.92293
14.356233,16,1584.161477
13.975165,17,1584.354487
14.52289,16,1584.555169
13.746109,17,1584.767
13.718331,17,1584.986181
12.578061,17,1585.218178
15.189568,17,1585.444702
15.16179,17,1585.698755
13.391508,16,1585.91714
13.801665,17,1588.613815
12.050283,17,1588.827256
15.134012,17,1589.0578
12.689172,17,1589.295753
14.272901,17,1589.541318
14.141832,17,1589.780757
14.141832,17,1590.005877
14.197388,17,1590.219561
15.106234,17,1590.442063
15.18956,17,1590.6604
13.746109,17,1590.885146
15.134012,17,1591.12623
12.244727,17,1591.341682
12.78889,17,1591.595548
15.078179,17,1591.872736
12.605839,17,1592.097538
14.252935,17,1592.32789
14.578457,17,1592.549114
15.050679,17,1592.78787
15.271001,17,1593.033343
14.467346,16,1593.264809
11.69143,16,1593.498585
12.219198,16,1593.73766
15.134012,17,1593.982623
15.134012,17,1594.194414
15.078457,17,1594.408698
15.16179,17,1594.622251
13.577496,17,1594.882278
12.189172,17,1595.098908
15.134012,17,1595.318876
12.746109,16,1595.521139
15.16179,17,1595.770319
15.16179,17,1595.983362
14.541185,17,1596.206992
15.16179,17,1596.467272
14.141832,17,1596.700277
13.903282,17,1596.924919
15.189568,17,1597.182392
13.718331,17,1597.459504
14.41961,17,1597.729638
12.605839,17,1597.985089
11.580319,16,1598.215742
14.225165,17,1598.462476
15.078457,17,1598.703063
15.189568,17,1598.936011
14.141832,17,1599.183031
15.189568,17,1599.430265
12.689171,17,1599.660178
15.215446,17,1599.905059
14.884012,17,1600.156037
14.939568,17,1600.385909
15.078457,17,1600.619455
15.16179,17,1600.857884
14.197388,17,1601.09203
12.189483,16,1601.33057
14.120003,17,1601.574947
15.217068,17,1601.794733
15.189568,17,1602.036401
12.605839,17,1602.298972
14.967346,17,1602.538832
15.263399,17,1602.79563
14.800679,17,1603.035826
15.189568,17,1603.262567
15.16179,17,1603.510788
15.134012,17,1603.751312
14.828457,17,1603.999993
15.187945,17,1604.238863
15.078457,17,1604.499727
15.134012,17,1604.746341
14.828457,17,1604.973955
13.746109,17,1605.19974
14.308499,17,1605.4363
15.189568,17,1605.656871
14.410166,16,1605.889595
14.800679,17,1606.142774
13.912776,17,1606.385443
15.050679,17,1606.623219
15.106234,17,1606.85933
15.050679,17,1607.108613
13.829443,17,1607.350482
15.16179,17,1607.597903
14.418681,16,1607.828583
13.690554,17,1608.077389
14.217344,16,1608.281636
12.330838,17,1608.562741
15.16179,17,1608.805301
15.106234,17,1609.038536
13.884998,17,1609.320487
14.689568,17,1609.603046
14.967346,17,1609.86006
15.050679,17,1610.113234
12.189483,16,1610.381196
14.91179,17,1610.601667
13.891832,17,1610.824589
15.243224,17,1611.072159
14.300354,16,1611.308991
12.578061,17,1611.572265
15.106234,17,1611.815285
14.114054,17,1612.04326
15.106234,17,1612.298948
15.189568,17,1612.56483
12.689172,17,1612.83114
15.022901,17,1613.070504
14.141832,17,1613.306766
14.16961,17,1613.543813
15.050679,17,1613.788802
15.106234,17,1614.049783
14.91179,17,1614.296033
15.104612,17,1614.520649
13.912776,17,1614.749849
15.215723,17,1615.004889
14.606234,17,1615.228892
14.745123,17,1615.478077
15.078457,17,1615.72317
15.189568,17,1615.960626
14.800679,17,1616.171981
15.078457,17,1616.413723
15.189568,17,1616.664795
15.134012,17,1616.896954
14.141832,17,1617.115385
15.16179,17,1617.359342
14.114054,17,1620.269702
12.689172,17,1620.51808
12.633616,17,1620.779149
12.633616,17,1620.983826
12.716902,17,1621.226804
15.050679,17,1621.471107
9.996377,12,1621.61109
12.689172,17,1621.847155
15.16179,17,1622.125312
15.106234,17,1622.362078
15.189568,17,1622.611753
12.633616,17,1622.863823
15.189568,17,1623.124255
14.503444,17,1623.355848
12.599161,15,1623.573619
15.134012,17,1623.817805
12.661394,17,1624.070757
12.74468,17,1624.328744
15.16179,17,1624.586784
12.605839,17,1624.84894
15.16179,17,1625.07763
14.300679,16,1625.330239
12.439172,17,1625.547046
12.605839,17,1625.752777
15.307847,17,1626.008918
14.328457,16,1626.262461
13.17011,16,1626.50605
15.180074,17,1626.748802
12.661394,17,1626.998655
12.74445,17,1627.234297
15.078457,17,1627.469356
12.689172,17,1627.740198
15.16179,17,1627.990225
15.189568,17,1628.234424
12.633616,17,1628.498304
15.134012,17,1628.759611
15.189568,17,1629.028323
15.189568,17,1629.297535
9.974753,14,1629.519237
12.439172,17,1629.771899
15.189568,17,1630.019633
15.189568,17,1630.308645
15.16179,17,1630.541008
15.189568,17,1630.82359
12.661394,17,1631.03133
15.134012,17,1631.284055
15.217346,17,1631.563287
12.689172,17,1631.85362
12.661394,17,1632.091475
15.16179,17,1632.328897
12.661394,17,1632.577957
11.925798,14,1632.789587
15.134012,17,1633.061123
12.522505,17,1633.306108
15.106234,17,1633.548102
12.549718,15,1633.750618
14.25331,17,1633.993142
12.689172,17,1634.256342
15.16179,17,1634.524524
14.800679,17,1634.796625
14.772901,17,1635.050663
15.050679,17,1635.298314
15.134012,17,1635.550092
12.277433,16,1635.782971
12.744727,17,1636.040131
12.689125,17,1636.297433
15.16179,17,1636.57078
15.189568,17,1636.860267
15.189568,17,1637.115179
12.661394,17,1637.386186
15.16179,17,1637.65249
15.189568,17,1637.939147
15.134012,17,1638.206825
14.356234,16,1638.457494
14.495123,16,1638.700302
15.189568,17,1638.955747
12.605839,17,1639.22125
14.217346,16,1639.463013
15.078457,17,1639.737915
12.633616,17,1640.010247
15.134012,17,1640.254653
14.050679,16,1640.488394
12.71695,17,1640.733653
12.661394,17,1640.991292
15.16179,17,1641.245692
12.218875,16,1641.482298
12.689172,17,1641.745078
15.022901,17,1642.009592
12.71695,17,1642.250439
12.633616,17,1642.511111
12.633616,17,1642.781534
14.800679,17,1643.026033
14.430074,16,1643.2567
12.108097,16,1643.522554
12.71695,17,1643.795909
12.633616,17,1644.070005
15.189568,17,1644.332454
12.689172,17,1644.587956
15.189568,17,1644.877292
13.745123,15,1645.094909
15.244846,17,1645.362183
14.772901,17,1645.63766
15.23563,17,1645.888363
12.661394,17,1646.120599
12.689172,17,1646.387012
12.633616,17,1646.585674
15.245123,17,1646.861639
12.605839,17,1647.123413
15.217344,17,1647.383679
12.689172,17,1647.625477
15.180074,17,1647.868369
12.191375,16,1648.12016
15.078457,17,1648.374614
14.410168,16,1648.630725
14.800679,17,1648.888705
14.828457,17,1649.145224
15.189568,17,1649.356548
15.106234,17,1649.598534
15.16179,17,1649.87851
15.189568,17,1650.139247
15.134012,17,1650.383188
15.134012,17,1650.63499
15.217346,17,1653.790514
12.494727,17,1654.064865
15.187945,17,1654.314455
15.189568,17,1654.577752
12.661394,17,1654.867381
12.578061,17,1655.139045
14.023259,17,1655.395864
15.189568,17,1655.634794
15.215723,17,1655.888172
12.770606,17,1656.129274
15.16179,17,1656.388968
15.189568,17,1656.643932
14.217344,16,1656.883918
14.217346,16,1657.108776
12.027424,16,1657.35029
12.134252,16,1657.607978
14.356234,16,1657.853857
15.050679,17,1658.097284
15.189568,17,1658.340958
15.16179,17,1658.598518
11.870004,14,1658.79698
12.689172,17,1659.069017
12.383616,17,1659.299176
15.16179,17,1659.57903
14.114054,17,1659.820226
15.16179,17,1660.042262
12.790512,17,1660.314154
15.189568,17,1660.557489
14.495114,16,1660.809731
12.633616,17,1661.073718
15.13239,17,1661.328387
15.013407,17,1661.593692
15.16179,17,1661.86768
11.941429,16,1662.113617
12.605839,17,1662.384162
14.189566,16,1662.624483
12.163651,16,1662.870047
12.938607,16,1663.099734
15.16179,17,1663.358937
15.189568,17,1663.618114
14.328457,16,1663.876398
15.134012,17,1664.152775
12.661394,17,1664.409875
12.689172,17,1664.671502
13.02193,16,1664.906687
15.16179,17,1665.146769
15.261785,17,1665.401009
15.189568,17,1665.652923
15.106234,17,1665.913449
12.633616,17,1666.12176
15.16179,17,1666.358933
12.633616,17,1666.599254
15.134012,17,1666.885532
14.356234,16,1667.120171
15.106234,17,1667.397542
12.689172,17,1667.624489
14.261785,16,1667.885546
14.717346,17,1668.148094
15.106234,17,1668.392395
12.770606,17,1668.675179
12.716942,17,1668.947186
15.189568,17,1669.203387
12.277203,16,1669.417116
15.23563,17,1669.664263
12.317303,16,1669.938963
12.715327,17,1670.198065
15.078457,17,1670.476433
12.221915,16,1670.723932
15.16179,17,1670.964416
15.189568,17,1671.239862
12.716949,17,1671.49252
15.243501,17,1671.72814
15.16179,17,1672.000675
14.384011,16,1672.257487
12.237213,16,1672.485201
14.939568,17,1672.743035
15.134012,17,1673.005927
15.134012,17,1673.227339
12.689172,17,1673.496378
12.633616,17,1673.759349
15.134012,17,1674.023381
15.078457,17,1674.283241
12.143043,16,1674.523601
15.16179,17,1674.788213
15.298779,17,1675.030567
9.475352,11,1675.168984
12.633616,17,1675.439264
15.16179,17,1675.693321
12.744727,17,1675.953535
14.745123,17,1676.211696
12.135598,16,1676.463141
14.439558,16,1676.711226
12.238587,16,1676.936369
15.189568,17,1677.165052
12.633616,17,1677.438914
15.189568,17,1677.735347
12.716672,17,1677.974222
13.789563,16,1678.207244
12.661394,17,1678.484941
12.661394,17,1678.766806
12.363365,16,1678.994343
12.494727,17,1679.255106
